Latitude,Longitude,Elevation
29.01382,-81.40951,21
29.01386,-81.40419,20
29.01386,-81.4042,21
29.01386,-81.40409,21
29.01388,-81.40943,21
29.01396,-81.4043,22
29.01399,-81.41206,22
29.014,-81.40439,22
29.01402,-81.40934,22
29.01404,-81.40445,21
29.01408,-81.40449,21
29.01408,-81.4045,20
29.01416,-81.40926,18
29.01417,-81.40456,17
29.01422,-81.40461,17
29.01423,-81.40459,17
29.01424,-81.40917,17
29.0143,-81.40477,18
29.0143,-81.40485,18
29.01433,-81.40486,18
29.01433,-81.41221,19
29.01434,-81.40491,19
29.01437,-81.40497,19
29.01437,-81.4091,20
29.01441,-81.40507,21
29.01447,-81.40897,21
29.01448,-81.40518,22
29.01448,-81.40519,22
29.01455,-81.40529,21
29.01455,-81.4088,22
29.01456,-81.40597,22
29.01456,-81.40604,21
29.01457,-81.4059,20
29.01457,-81.40554,20
29.01458,-81.40534,20
29.01458,-81.40583,19
29.01458,-81.4061,19
29.01459,-81.40576,20
29.0146,-81.40541,20
29.0146,-81.40556,21
29.0146,-81.40562,23
29.0146,-81.4057,24
29.0146,-81.40869,25
29.0146,-81.40623,25
29.01461,-81.40618,25
29.01464,-81.40623,25
29.01466,-81.41238,22
29.01472,-81.4085,21
29.01476,-81.40628,19
29.01477,-81.41254,19
29.01482,-81.40631,19
29.01482,-81.41104,19
29.01483,-81.41098,20
29.01483,-81.41115,21
29.01483,-81.40834,21
29.01484,-81.40631,21
29.01484,-81.41091,19
29.01485,-81.41121,19
29.01489,-81.41125,18
29.0149,-81.41086,17
29.0149,-81.4064,17
29.01495,-81.41131,16
29.01497,-81.41082,16
29.01497,-81.40819,16
29.01498,-81.41261,16
29.01501,-81.41076,16
29.01502,-81.40642,17
29.01502,-81.4087,18
29.01503,-81.40878,19
29.01503,-81.41135,20
29.01505,-81.40859,21
29.01505,-81.40883,21
29.01505,-81.40814,21
29.01507,-81.40891,22
29.01507,-81.40813,22
29.01509,-81.40647,22
29.01509,-81.40897,22
29.0151,-81.40908,22
29.0151,-81.4107,22
29.01511,-81.40846,22
29.01511,-81.40917,21
29.01511,-81.41138,21
29.01512,-81.40837,20
29.01514,-81.40827,20
29.01514,-81.40924,19
29.01515,-81.40953,19
29.01516,-81.40811,19
29.01516,-81.40942,19
29.01516,-81.41068,19
29.01518,-81.4065,19
29.01518,-81.40805,19
29.01518,-81.41141,18
29.01519,-81.40965,19
29.0152,-81.41064,19
29.01522,-81.40653,19
29.01522,-81.41059,19
29.01523,-81.4079,18
29.01523,-81.4097,18
29.01523,-81.41145,18
29.01523,-81.40776,17
29.01524,-81.41051,17
29.01525,-81.41045,16
29.01526,-81.41038,15
29.01526,-81.41151,15
29.01527,-81.40779,15
29.01527,-81.40975,16
29.01527,-81.41031,17
29.01528,-81.40656,17
29.01529,-81.41,18
29.01529,-81.41005,19
29.01529,-81.41024,19
29.0153,-81.41011,19
29.0153,-81.4116,19
29.0153,-81.40665,19
29.01531,-81.41162,18
29.01532,-81.40772,18
29.01533,-81.40662,17
29.01535,-81.41188,16
29.01537,-81.40668,15
29.0154,-81.40675,14
29.0154,-81.40699,14
29.0154,-81.40692,13
29.01541,-81.40693,12
29.01541,-81.40759,12
29.01541,-81.40701,12
29.01542,-81.40687,13
29.01542,-81.40713,13
29.01542,-81.41203,14
29.01544,-81.41246,15
29.01544,-81.40743,15
29.01546,-81.40723,16
29.01546,-81.41219,17
29.01547,-81.40729,17
29.01548,-81.40736,17
29.01549,-81.40724,17
29.01551,-81.41229,16
29.01555,-81.41232,15
29.0156,-81.41276,15
29.01562,-81.41234,15
29.01573,-81.41237,16
29.01575,-81.413,16
29.01583,-81.41236,15
29.01584,-81.41348,15
29.01596,-81.41231,15
29.01606,-81.41223,15
29.01608,-81.41363,16
29.01615,-81.41365,16
29.01625,-81.4121,16
29.01626,-81.4137,16
29.01632,-81.41207,16
29.01642,-81.41205,17
29.01645,-81.4138,17
29.01647,-81.41204,18
29.01656,-81.41203,18
29.01662,-81.41201,18
29.01665,-81.41397,18
29.01668,-81.41202,17
29.01671,-81.414,15
29.01677,-81.41206,13
29.01677,-81.41407,12
29.01684,-81.41414,12
29.01686,-81.41208,12
29.01688,-81.41428,13
29.01691,-81.41433,13
29.01692,-81.41208,13
29.01693,-81.41441,13
29.01696,-81.41447,11
29.01698,-81.41208,10
29.01698,-81.41454,10
29.01702,-81.41459,11
29.01709,-81.41204,11
29.0171,-81.41464,12
29.01716,-81.41801,13
29.01716,-81.4148,14
29.01718,-81.41812,14
29.01718,-81.41784,13
29.01719,-81.412,13
29.01719,-81.41793,14
29.01719,-81.41775,14
29.01722,-81.41824,14
29.01725,-81.41502,13
29.01728,-81.41839,13
29.0173,-81.41194,13
29.01737,-81.41187,14
29.01743,-81.41178,14
29.01743,-81.41742,15
29.0175,-81.41166,14
29.01758,-81.41156,12
29.01763,-81.41723,12
29.01764,-81.4115,12
29.01765,-81.41586,12
29.01766,-81.41148,12
29.01768,-81.41624,11
29.01771,-81.41714,10
29.01774,-81.41671,9
29.01788,-81.4114,10
29.01793,-81.41137,11
29.01802,-81.41133,12
29.01807,-81.41133,10
29.01811,-81.41131,8
29.01816,-81.4113,2
29.0182,-81.41931,2
29.01821,-81.41127,8
29.01825,-81.41124,12
29.01828,-81.41119,13
29.01831,-81.41115,14
29.01834,-81.41107,14
29.01835,-81.41102,13
29.01838,-81.41098,11
29.01841,-81.41093,11
29.01845,-81.41089,12
29.01847,-81.41084,14
29.0185,-81.41076,15
29.01854,-81.41068,15
29.01862,-81.41054,13
29.0187,-81.41043,11
29.01887,-81.41025,10
29.01897,-81.41017,9
29.01897,-81.42013,9
29.01907,-81.41005,10
29.01916,-81.40995,13
29.0192,-81.40982,15
29.01926,-81.40972,15
29.01931,-81.40961,16
29.01935,-81.40954,16
29.01939,-81.40912,16
29.0194,-81.40936,16
29.0194,-81.40927,16
29.0194,-81.40903,13
29.01941,-81.40894,14
29.01943,-81.40886,16
29.01944,-81.40884,18
29.01964,-81.40864,18
29.01969,-81.42083,18
29.0197,-81.40861,18
29.01979,-81.40854,18
29.01986,-81.40851,18
29.01993,-81.40846,18
29.02007,-81.40838,17
29.02023,-81.40835,16
29.02034,-81.40837,13
29.02042,-81.40843,12
29.02049,-81.40851,11
29.02054,-81.40858,11
29.0207,-81.40865,11
29.02079,-81.42184,11
29.02083,-81.40869,12
29.02097,-81.40875,14
29.0212,-81.40884,15
29.02135,-81.40891,15
29.02147,-81.40899,15
29.02153,-81.42253,15
29.02165,-81.40909,14
29.02179,-81.40914,13
29.02193,-81.40917,10
29.02205,-81.40921,11
29.02219,-81.4092,12
29.02237,-81.40915,14
29.02237,-81.42338,14
29.02246,-81.40914,15
29.02267,-81.40903,17
29.02285,-81.40897,16
29.02291,-81.42396,14
29.02293,-81.40895,11
29.02304,-81.40891,8
29.02317,-81.40884,8
29.02327,-81.40881,7
29.02341,-81.40878,7
29.02354,-81.42459,7
29.02357,-81.40879,9
29.02368,-81.40881,9
29.02378,-81.40882,10
29.02387,-81.42481,10
29.02389,-81.40883,11
29.02402,-81.4089,12
29.0241,-81.40899,13
29.02412,-81.42499,13
29.02417,-81.4091,14
29.02424,-81.40917,15
29.02439,-81.40934,15
29.02448,-81.42529,15
29.02453,-81.40942,15
29.02457,-81.41041,17
29.02458,-81.41031,18
29.0246,-81.41056,18
29.02461,-81.41021,18
29.02462,-81.41068,16
29.02464,-81.40947,15
29.02464,-81.4101,12
29.02464,-81.41072,13
29.02465,-81.42552,15
29.02471,-81.40991,17
29.02473,-81.40955,18
29.02474,-81.40961,18
29.02474,-81.4098,18
29.02475,-81.4097,16
29.02475,-81.41079,14
29.02477,-81.42564,10
29.02491,-81.41092,9
29.02506,-81.41094,8
29.02511,-81.41097,9
29.02519,-81.41101,11
29.02523,-81.41106,12
29.02523,-81.42574,13
29.02529,-81.41111,13
29.02538,-81.42585,14
29.02546,-81.41114,13
29.0256,-81.41115,13
29.02574,-81.41115,13
29.02574,-81.4259,15
29.0258,-81.42565,17
29.02587,-81.41118,17
29.02605,-81.41127,17
29.02609,-81.42535,17
29.02612,-81.42516,18
29.02618,-81.41133,19
29.02618,-81.42481,19
29.02639,-81.42444,19
29.02642,-81.41144,19
29.02656,-81.41151,18
29.02667,-81.42427,18
29.02672,-81.42403,19
29.02675,-81.41159,20
29.02684,-81.41163,20
29.0269,-81.42389,21
29.02693,-81.4117,21
29.02706,-81.4237,21
29.02713,-81.4118,21
29.0272,-81.41182,20
29.02727,-81.41183,19
29.02736,-81.42359,19
29.02756,-81.41187,17
29.0276,-81.42319,16
29.02783,-81.41189,18
29.02793,-81.42308,19
29.02795,-81.41188,21
29.02805,-81.4119,22
29.02811,-81.41195,22
29.02818,-81.41199,23
29.02822,-81.42295,23
29.02835,-81.42291,22
29.02838,-81.41203,21
29.02856,-81.41205,20
29.02869,-81.41214,20
29.02869,-81.42297,20
29.02893,-81.41234,19
29.02901,-81.42314,18
29.02904,-81.41241,17
29.02917,-81.41247,17
29.0292,-81.42333,18
29.02934,-81.41252,17
29.0295,-81.41258,17
29.02953,-81.42337,16
29.02962,-81.4223,15
29.02963,-81.4225,15
29.02965,-81.42213,15
29.02966,-81.42312,16
29.02975,-81.41271,16
29.02975,-81.42192,17
29.02975,-81.42306,17
29.02977,-81.42259,16
29.02987,-81.42299,16
29.02989,-81.41281,16
29.02992,-81.42266,16
29.02993,-81.42183,16
29.02996,-81.42293,16
29.03,-81.42276,16
29.03007,-81.42164,16
29.03018,-81.42148,14
29.03019,-81.4129,11
29.03026,-81.42139,12
29.03032,-81.41293,13
29.03036,-81.42128,14
29.03041,-81.42119,13
29.03043,-81.41299,14
29.03052,-81.41304,14
29.03053,-81.42105,13
29.03063,-81.42093,12
29.03075,-81.42079,11
29.03076,-81.41307,10
29.03092,-81.41309,10
29.03097,-81.42079,8
29.03108,-81.41318,10
29.03117,-81.41321,12
29.03121,-81.42109,12
29.03123,-81.4211,13
29.03127,-81.42119,15
29.03129,-81.41323,16
29.03137,-81.42135,13
29.03142,-81.41324,12
29.03142,-81.42191,11
29.03143,-81.42205,11
29.03144,-81.41376,10
29.03145,-81.42146,12
29.03146,-81.42167,13
29.03147,-81.42228,16
29.03147,-81.42154,18
29.03148,-81.4138,22
29.03151,-81.41362,21
29.03152,-81.4224,24
29.03153,-81.41332,24
29.03153,-81.41354,20
29.03154,-81.41332,19
29.03155,-81.41346,19
29.0316,-81.41323,24
29.03164,-81.41384,24
29.03164,-81.42271,19
29.03175,-81.41307,20
29.03175,-81.42292,18
29.03177,-81.41312,22
29.03188,-81.42304,19
29.03189,-81.41305,18
29.03193,-81.42313,17
29.03194,-81.41387,13
29.03195,-81.41285,22
29.03197,-81.42325,19
29.03199,-81.41283,17
29.032,-81.41388,16
29.032,-81.42344,16
29.03205,-81.41262,15
29.03207,-81.41396,16
29.03208,-81.41248,21
29.03208,-81.42357,20
29.03213,-81.41243,19
29.03216,-81.4123,16
29.03216,-81.41224,16
29.03217,-81.41403,17
29.03217,-81.42363,8
29.03225,-81.42371,7
29.03228,-81.41409,7
29.03234,-81.41416,7
29.03235,-81.42386,8
29.03239,-81.42397,8
29.03241,-81.41429,9
29.03243,-81.42413,11
29.03248,-81.41443,12
29.0325,-81.42424,13
29.03257,-81.41453,14
29.03265,-81.42424,13
29.03269,-81.41468,13
29.03279,-81.42424,10
29.03296,-81.41468,10
29.03303,-81.42427,10
29.03309,-81.41474,11
29.03314,-81.41482,15
29.0332,-81.42433,20
29.03322,-81.41485,20
29.03332,-81.41494,18
29.03339,-81.41504,17
29.0335,-81.42438,17
29.03351,-81.42438,18
29.03355,-81.41515,22
29.0336,-81.42438,24
29.03371,-81.42438,21
29.03374,-81.41531,18
29.03381,-81.41541,21
29.03394,-81.41548,25
29.03395,-81.42434,24
29.034,-81.42419,22
29.03402,-81.41553,20
29.03404,-81.42409,20
29.03417,-81.42403,19
29.0342,-81.41556,18
29.03425,-81.42398,18
29.03431,-81.41557,18
29.03443,-81.42393,18
29.03455,-81.41567,18
29.03461,-81.42386,20
29.03465,-81.42333,23
29.03466,-81.42351,24
29.03467,-81.4223,23
29.03467,-81.42366,22
29.03468,-81.42207,21
29.03468,-81.42249,20
29.03468,-81.42377,19
29.03469,-81.42311,18
29.03471,-81.42262,17
29.03475,-81.42176,16
29.03475,-81.4229,16
29.03485,-81.41578,18
29.03487,-81.42129,19
29.03491,-81.42102,20
29.03494,-81.41582,21
29.03495,-81.42089,19
29.03506,-81.42055,18
29.03513,-81.4159,15
29.03523,-81.41598,14
29.03523,-81.42025,13
29.03525,-81.42021,14
29.03533,-81.42014,15
29.03537,-81.41613,18
29.03543,-81.42004,18
29.03555,-81.41992,18
29.03557,-81.41634,18
29.03572,-81.4198,18
29.03575,-81.41652,18
29.03585,-81.41667,19
29.03586,-81.41967,19
29.03596,-81.41689,18
29.03599,-81.41756,16
29.03602,-81.41741,14
29.03603,-81.41733,14
29.03604,-81.4171,17
29.03605,-81.41725,16
29.03609,-81.41951,17
29.03617,-81.41774,16
29.03621,-81.41778,15
29.03623,-81.41783,12
29.03625,-81.41789,15
29.03629,-81.41795,16
29.03633,-81.41803,14
29.03633,-81.41927,14
29.03641,-81.41811,16
29.03645,-81.41914,17
29.03647,-81.41879,16
29.03647,-81.41899,16
29.03647,-81.41913,13
29.03648,-81.41822,11
29.03648,-81.41862,10
29.03649,-81.4184,12
29.03662,-81.419,16
29.03668,-81.41896,18
29.03675,-81.41884,17
29.03681,-81.41884,12
29.03688,-81.41876,12
29.03697,-81.41874,13
29.03701,-81.41869,14
29.0371,-81.41864,15
29.03718,-81.41858,16
29.0373,-81.41847,16
29.03731,-81.41848,16
29.03745,-81.41836,16
29.0375,-81.41832,16
