X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-81.41206,29.01677,0,0,311,5,,,,,,,,,,,,,,,,,,,,,,
-81.41208,29.01686,0,0,312,5.04,,,,,,,,,,,,,,,,,,,,,,
-81.41208,29.01692,0,0,313,5.34,,,,,,,,,,,,,,,,,,,,,,
-81.41208,29.01698,0,0,314,5.46,,,,,,,,,,,,,,,,,,,,,,
-81.41204,29.01709,0,0,315,5.03,,,,,,,,,,,,,,,,,,,,,,
-81.412,29.01719,0,0,316,5,,,,,,,,,,,,,,,,,,,,,,
-81.41194,29.0173,0,0,317,5,,,,,,,,,,,,,,,,,,,,,,
-81.41187,29.01737,0,0,318,5,,,,,,,,,,,,,,,,,,,,,,
-81.41178,29.01743,0,0,319,5,,,,,,,,,,,,,,,,,,,,,,
-81.41166,29.0175,0,0,320,5,,,,,,,,,,,,,,,,,,,,,,
-81.41156,29.01758,0,0,321,4.98,,,,,,,,,,,,,,,,,,,,,,
-81.4115,29.01764,0,0,322,5,,,,,,,,,,,,,,,,,,,,,,
-81.41148,29.01766,0,0,323,4.98,,,,,,,,,,,,,,,,,,,,,,
-81.4114,29.01788,0,0,324,4.21,,,,,,,,,,,,,,,,,,,,,,
-81.41137,29.01793,0,0,325,4.51,,,,,,,,,,,,,,,,,,,,,,
-81.41133,29.01802,0,0,326,4.36,,,,,,,,,,,,,,,,,,,,,,
-81.41133,29.01807,0,0,327,4.46,,,,,,,,,,,,,,,,,,,,,,
-81.41131,29.01811,0,0,328,4.65,,,,,,,,,,,,,,,,,,,,,,
-81.4113,29.01816,0,0,329,5,,,,,,,,,,,,,,,,,,,,,,
-81.41127,29.01821,0,0,330,4.72,,,,,,,,,,,,,,,,,,,,,,
-81.41124,29.01825,0,0,331,4.45,,,,,,,,,,,,,,,,,,,,,,
-81.41119,29.01828,0,0,332,4.36,,,,,,,,,,,,,,,,,,,,,,
-81.41115,29.01831,0,0,333,4.31,,,,,,,,,,,,,,,,,,,,,,
-81.41107,29.01834,0,0,334,4.04,,,,,,,,,,,,,,,,,,,,,,
-81.41102,29.01835,0,0,335,4,,,,,,,,,,,,,,,,,,,,,,
-81.41098,29.01838,0,0,336,4,,,,,,,,,,,,,,,,,,,,,,
-81.41093,29.01841,0,0,337,4,,,,,,,,,,,,,,,,,,,,,,
-81.41089,29.01845,0,0,338,4,,,,,,,,,,,,,,,,,,,,,,
-81.41084,29.01847,0,0,339,4,,,,,,,,,,,,,,,,,,,,,,
-81.41076,29.0185,0,0,340,4,,,,,,,,,,,,,,,,,,,,,,
-81.41068,29.01854,0,0,341,4,,,,,,,,,,,,,,,,,,,,,,
-81.41054,29.01862,0,0,342,4,,,,,,,,,,,,,,,,,,,,,,
-81.41043,29.0187,0,0,343,4,,,,,,,,,,,,,,,,,,,,,,
-81.41025,29.01887,0,0,344,3.94,,,,,,,,,,,,,,,,,,,,,,
-81.41017,29.01897,0,0,345,4,,,,,,,,,,,,,,,,,,,,,,
-81.41005,29.01907,0,0,346,4,,,,,,,,,,,,,,,,,,,,,,
-81.40995,29.01916,0,0,347,4,,,,,,,,,,,,,,,,,,,,,,
-81.40982,29.0192,0,0,348,4,,,,,,,,,,,,,,,,,,,,,,
-81.40972,29.01926,0,0,349,3,,,,,,,,,,,,,,,,,,,,,,
-81.40961,29.01931,0,0,350,3,,,,,,,,,,,,,,,,,,,,,,
-81.40954,29.01935,0,0,351,3,,,,,,,,,,,,,,,,,,,,,,
-81.40936,29.0194,0,0,352,3,,,,,,,,,,,,,,,,,,,,,,
-81.40927,29.0194,0,0,353,3,,,,,,,,,,,,,,,,,,,,,,
-81.40912,29.01939,0,0,354,2.5,,,,,,,,,,,,,,,,,,,,,,
-81.40903,29.0194,0,0,355,2,,,,,,,,,,,,,,,,,,,,,,
-81.40894,29.01941,0,0,356,2,,,,,,,,,,,,,,,,,,,,,,
-81.40886,29.01943,0,0,357,2,,,,,,,,,,,,,,,,,,,,,,
-81.40884,29.01944,0,0,358,2,,,,,,,,,,,,,,,,,,,,,,
-81.40864,29.01964,0,0,359,1.31,,,,,,,,,,,,,,,,,,,,,,
-81.40861,29.0197,0,0,360,1,,,,,,,,,,,,,,,,,,,,,,
-81.40854,29.01979,0,0,361,1.56,,,,,,,,,,,,,,,,,,,,,,
-81.40851,29.01986,0,0,362,1.46,,,,,,,,,,,,,,,,,,,,,,
-81.40846,29.01993,0,0,363,1,,,,,,,,,,,,,,,,,,,,,,
-81.40838,29.02007,0,0,364,1,,,,,,,,,,,,,,,,,,,,,,
-81.40835,29.02023,0,0,365,1,,,,,,,,,,,,,,,,,,,,,,
-81.40837,29.02034,0,0,366,1,,,,,,,,,,,,,,,,,,,,,,
-81.40843,29.02042,0,0,367,1,,,,,,,,,,,,,,,,,,,,,,
-81.40851,29.02049,0,0,368,1,,,,,,,,,,,,,,,,,,,,,,
-81.40858,29.02054,0,0,369,1,,,,,,,,,,,,,,,,,,,,,,
-81.40865,29.0207,0,0,370,1,,,,,,,,,,,,,,,,,,,,,,
-81.40869,29.02083,0,0,371,1,,,,,,,,,,,,,,,,,,,,,,
-81.40875,29.02097,0,0,372,1,,,,,,,,,,,,,,,,,,,,,,
-81.40884,29.0212,0,0,373,1,,,,,,,,,,,,,,,,,,,,,,
-81.40891,29.02135,0,0,374,1,,,,,,,,,,,,,,,,,,,,,,
-81.40899,29.02147,0,0,375,1,,,,,,,,,,,,,,,,,,,,,,
-81.40909,29.02165,0,0,376,1,,,,,,,,,,,,,,,,,,,,,,
-81.40914,29.02179,0,0,377,1,,,,,,,,,,,,,,,,,,,,,,
-81.40917,29.02193,0,0,378,1,,,,,,,,,,,,,,,,,,,,,,
-81.40921,29.02205,0,0,379,1,,,,,,,,,,,,,,,,,,,,,,
-81.4092,29.02219,0,0,380,1,,,,,,,,,,,,,,,,,,,,,,
-81.40915,29.02237,0,0,381,1,,,,,,,,,,,,,,,,,,,,,,
-81.40914,29.02246,0,0,382,1,,,,,,,,,,,,,,,,,,,,,,
-81.40914,29.02246,0,0,383,1,,,,,,,,,,,,,,,,,,,,,,
-81.40903,29.02267,0,0,384,1,,,,,,,,,,,,,,,,,,,,,,
-81.40897,29.02285,0,0,385,1,,,,,,,,,,,,,,,,,,,,,,
-81.40895,29.02293,0,0,386,1,,,,,,,,,,,,,,,,,,,,,,
-81.40891,29.02304,0,0,387,1,,,,,,,,,,,,,,,,,,,,,,
-81.40884,29.02317,0,0,388,1,,,,,,,,,,,,,,,,,,,,,,
-81.40881,29.02327,0,0,389,1,,,,,,,,,,,,,,,,,,,,,,
-81.40878,29.02341,0,0,390,1,,,,,,,,,,,,,,,,,,,,,,
-81.40879,29.02357,0,0,391,1,,,,,,,,,,,,,,,,,,,,,,
-81.40881,29.02368,0,0,392,1,,,,,,,,,,,,,,,,,,,,,,
-81.40882,29.02378,0,0,393,1,,,,,,,,,,,,,,,,,,,,,,
-81.40883,29.02389,0,0,394,1,,,,,,,,,,,,,,,,,,,,,,
-81.4089,29.02402,0,0,395,1,,,,,,,,,,,,,,,,,,,,,,
-81.40899,29.0241,0,0,396,1,,,,,,,,,,,,,,,,,,,,,,
-81.4091,29.02417,0,0,397,1,,,,,,,,,,,,,,,,,,,,,,
-81.40917,29.02424,0,0,398,1,,,,,,,,,,,,,,,,,,,,,,
-81.40934,29.02439,0,0,399,1,,,,,,,,,,,,,,,,,,,,,,
-81.40942,29.02453,0,0,400,0.76,,,,,,,,,,,,,,,,,,,,,,
-81.40947,29.02464,0,0,401,0.25,,,,,,,,,,,,,,,,,,,,,,
-81.40955,29.02473,0,0,402,0.13,,,,,,,,,,,,,,,,,,,,,,
-81.40961,29.02474,0,0,403,0.64,,,,,,,,,,,,,,,,,,,,,,
-81.4097,29.02475,0,0,404,0.7,,,,,,,,,,,,,,,,,,,,,,
-81.4098,29.02474,0,0,405,0.97,,,,,,,,,,,,,,,,,,,,,,
-81.40991,29.02471,0,0,406,1,,,,,,,,,,,,,,,,,,,,,,
-81.4101,29.02464,0,0,407,1,,,,,,,,,,,,,,,,,,,,,,
-81.41021,29.02461,0,0,408,1.06,,,,,,,,,,,,,,,,,,,,,,
-81.41031,29.02458,0,0,409,1.7,,,,,,,,,,,,,,,,,,,,,,
-81.41041,29.02457,0,0,410,2,,,,,,,,,,,,,,,,,,,,,,
-81.41056,29.0246,0,0,411,2,,,,,,,,,,,,,,,,,,,,,,
-81.41068,29.02462,0,0,412,2,,,,,,,,,,,,,,,,,,,,,,
-81.41072,29.02464,0,0,413,2,,,,,,,,,,,,,,,,,,,,,,
-81.41079,29.02475,0,0,414,2,,,,,,,,,,,,,,,,,,,,,,
-81.41079,29.02475,0,0,415,2,,,,,,,,,,,,,,,,,,,,,,
-81.41092,29.02491,0,0,416,1.94,,,,,,,,,,,,,,,,,,,,,,
-81.41094,29.02506,0,0,417,2,,,,,,,,,,,,,,,,,,,,,,
-81.41097,29.02511,0,0,418,1.9,,,,,,,,,,,,,,,,,,,,,,
-81.41101,29.02519,0,0,419,1.91,,,,,,,,,,,,,,,,,,,,,,
-81.41106,29.02523,0,0,420,2,,,,,,,,,,,,,,,,,,,,,,
-81.41111,29.02529,0,0,421,1.87,,,,,,,,,,,,,,,,,,,,,,
-81.41114,29.02546,0,0,422,1.01,,,,,,,,,,,,,,,,,,,,,,
-81.41115,29.0256,0,0,423,1,,,,,,,,,,,,,,,,,,,,,,
-81.41115,29.02574,0,0,424,1,,,,,,,,,,,,,,,,,,,,,,
-81.41118,29.02587,0,0,425,1.29,,,,,,,,,,,,,,,,,,,,,,
-81.41127,29.02605,0,0,426,2,,,,,,,,,,,,,,,,,,,,,,
-81.41133,29.02618,0,0,427,2,,,,,,,,,,,,,,,,,,,,,,
-81.41144,29.02642,0,0,428,2,,,,,,,,,,,,,,,,,,,,,,
-81.41151,29.02656,0,0,429,2,,,,,,,,,,,,,,,,,,,,,,
-81.41159,29.02675,0,0,430,2.24,,,,,,,,,,,,,,,,,,,,,,
-81.41163,29.02684,0,0,431,2.6,,,,,,,,,,,,,,,,,,,,,,
-81.4117,29.02693,0,0,432,2.1,,,,,,,,,,,,,,,,,,,,,,
-81.4118,29.02713,0,0,433,2,,,,,,,,,,,,,,,,,,,,,,
-81.41182,29.0272,0,0,434,2,,,,,,,,,,,,,,,,,,,,,,
-81.41183,29.02727,0,0,435,1.88,,,,,,,,,,,,,,,,,,,,,,
-81.41183,29.02727,0,0,436,1.88,,,,,,,,,,,,,,,,,,,,,,
-81.41187,29.02756,0,0,437,1,,,,,,,,,,,,,,,,,,,,,,
-81.41189,29.02783,0,0,438,1.41,,,,,,,,,,,,,,,,,,,,,,
-81.41188,29.02795,0,0,439,1.04,,,,,,,,,,,,,,,,,,,,,,
-81.4119,29.02805,0,0,440,1,,,,,,,,,,,,,,,,,,,,,,
-81.41195,29.02811,0,0,441,1,,,,,,,,,,,,,,,,,,,,,,
-81.41199,29.02818,0,0,442,1,,,,,,,,,,,,,,,,,,,,,,
-81.41203,29.02838,0,0,443,1,,,,,,,,,,,,,,,,,,,,,,
-81.41205,29.02856,0,0,444,1,,,,,,,,,,,,,,,,,,,,,,
-81.41214,29.02869,0,0,445,1,,,,,,,,,,,,,,,,,,,,,,
-81.41234,29.02893,0,0,446,1,,,,,,,,,,,,,,,,,,,,,,
-81.41241,29.02904,0,0,447,1,,,,,,,,,,,,,,,,,,,,,,
-81.41247,29.02917,0,0,448,1,,,,,,,,,,,,,,,,,,,,,,
-81.41252,29.02934,0,0,449,1,,,,,,,,,,,,,,,,,,,,,,
-81.41258,29.0295,0,0,450,1,,,,,,,,,,,,,,,,,,,,,,
-81.41271,29.02975,0,0,451,1,,,,,,,,,,,,,,,,,,,,,,
-81.41281,29.02989,0,0,452,1,,,,,,,,,,,,,,,,,,,,,,
-81.4129,29.03019,0,0,453,1,,,,,,,,,,,,,,,,,,,,,,
-81.41293,29.03032,0,0,454,1,,,,,,,,,,,,,,,,,,,,,,
-81.41299,29.03043,0,0,455,1,,,,,,,,,,,,,,,,,,,,,,
-81.41304,29.03052,0,0,456,1,,,,,,,,,,,,,,,,,,,,,,
-81.41304,29.03052,0,0,457,1,,,,,,,,,,,,,,,,,,,,,,
-81.41307,29.03076,0,0,458,1,,,,,,,,,,,,,,,,,,,,,,
-81.41309,29.03092,0,0,459,1,,,,,,,,,,,,,,,,,,,,,,
-81.41318,29.03108,0,0,460,1.12,,,,,,,,,,,,,,,,,,,,,,
-81.41321,29.03117,0,0,461,1,,,,,,,,,,,,,,,,,,,,,,
-81.41323,29.03129,0,0,462,1,,,,,,,,,,,,,,,,,,,,,,
-81.41324,29.03142,0,0,463,1,,,,,,,,,,,,,,,,,,,,,,
-81.41332,29.03153,0,0,464,1,,,,,,,,,,,,,,,,,,,,,,
-81.41332,29.03153,0,0,465,1,,,,,,,,,,,,,,,,,,,,,,
-81.41307,29.03175,0,0,466,1,,,,,,,,,,,,,,,,,,,,,,
-81.41285,29.03195,0,0,467,0.79,,,,,,,,,,,,,,,,,,,,,,
-81.41262,29.03205,0,0,468,0.35,,,,,,,,,,,,,,,,,,,,,,
-81.41243,29.03213,0,0,469,1,,,,,,,,,,,,,,,,,,,,,,
-81.4123,29.03216,0,0,470,0.6,,,,,,,,,,,,,,,,,,,,,,
-81.41224,29.03216,0,0,471,0.39,,,,,,,,,,,,,,,,,,,,,,
-81.41248,29.03208,0,0,472,0.46,,,,,,,,,,,,,,,,,,,,,,
-81.41283,29.03199,0,0,473,0.78,,,,,,,,,,,,,,,,,,,,,,
-81.41305,29.03189,0,0,474,1,,,,,,,,,,,,,,,,,,,,,,
-81.41312,29.03177,0,0,475,1,,,,,,,,,,,,,,,,,,,,,,
-81.41323,29.0316,0,0,476,1,,,,,,,,,,,,,,,,,,,,,,
-81.41332,29.03154,0,0,477,1,,,,,,,,,,,,,,,,,,,,,,
-81.41346,29.03155,0,0,478,1,,,,,,,,,,,,,,,,,,,,,,
-81.41354,29.03153,0,0,479,1.11,,,,,,,,,,,,,,,,,,,,,,
-81.41362,29.03151,0,0,480,1.69,,,,,,,,,,,,,,,,,,,,,,
-81.41376,29.03144,0,0,481,1.73,,,,,,,,,,,,,,,,,,,,,,
-81.4138,29.03148,0,0,482,1.98,,,,,,,,,,,,,,,,,,,,,,
-81.41384,29.03164,0,0,483,2,,,,,,,,,,,,,,,,,,,,,,
-81.41387,29.03194,0,0,484,1,,,,,,,,,,,,,,,,,,,,,,
-81.41388,29.032,0,0,485,1,,,,,,,,,,,,,,,,,,,,,,
-81.41396,29.03207,0,0,486,1,,,,,,,,,,,,,,,,,,,,,,
-81.41403,29.03217,0,0,487,1,,,,,,,,,,,,,,,,,,,,,,
-81.41409,29.03228,0,0,488,1,,,,,,,,,,,,,,,,,,,,,,
-81.41416,29.03234,0,0,489,1,,,,,,,,,,,,,,,,,,,,,,
-81.41429,29.03241,0,0,490,1.32,,,,,,,,,,,,,,,,,,,,,,
-81.41443,29.03248,0,0,491,1.22,,,,,,,,,,,,,,,,,,,,,,
-81.41453,29.03257,0,0,492,1.23,,,,,,,,,,,,,,,,,,,,,,
-81.41453,29.03257,0,0,493,1.23,,,,,,,,,,,,,,,,,,,,,,
-81.41468,29.03269,0,0,494,1.52,,,,,,,,,,,,,,,,,,,,,,
-81.41468,29.03296,0,0,495,1,,,,,,,,,,,,,,,,,,,,,,
-81.41474,29.03309,0,0,496,1,,,,,,,,,,,,,,,,,,,,,,
-81.41482,29.03314,0,0,497,1,,,,,,,,,,,,,,,,,,,,,,
-81.41485,29.03322,0,0,498,1,,,,,,,,,,,,,,,,,,,,,,
-81.41494,29.03332,0,0,499,1,,,,,,,,,,,,,,,,,,,,,,
-81.41504,29.03339,0,0,500,1,,,,,,,,,,,,,,,,,,,,,,
-81.41515,29.03355,0,0,501,1,,,,,,,,,,,,,,,,,,,,,,
-81.41531,29.03374,0,0,502,1,,,,,,,,,,,,,,,,,,,,,,
-81.41541,29.03381,0,0,503,1,,,,,,,,,,,,,,,,,,,,,,
-81.41548,29.03394,0,0,504,1,,,,,,,,,,,,,,,,,,,,,,
-81.41553,29.03402,0,0,505,1,,,,,,,,,,,,,,,,,,,,,,
-81.41556,29.0342,0,0,506,1,,,,,,,,,,,,,,,,,,,,,,
-81.41557,29.03431,0,0,507,1,,,,,,,,,,,,,,,,,,,,,,
-81.41557,29.03431,0,0,508,1,,,,,,,,,,,,,,,,,,,,,,
-81.41567,29.03455,0,0,509,1,,,,,,,,,,,,,,,,,,,,,,
-81.41578,29.03485,0,0,510,1,,,,,,,,,,,,,,,,,,,,,,
-81.41582,29.03494,0,0,511,1,,,,,,,,,,,,,,,,,,,,,,
-81.4159,29.03513,0,0,512,1,,,,,,,,,,,,,,,,,,,,,,
-81.41598,29.03523,0,0,513,1,,,,,,,,,,,,,,,,,,,,,,
-81.41613,29.03537,0,0,514,1,,,,,,,,,,,,,,,,,,,,,,
-81.41634,29.03557,0,0,515,1,,,,,,,,,,,,,,,,,,,,,,
-81.41652,29.03575,0,0,516,1,,,,,,,,,,,,,,,,,,,,,,
-81.41667,29.03585,0,0,517,1,,,,,,,,,,,,,,,,,,,,,,
-81.41689,29.03596,0,0,518,1,,,,,,,,,,,,,,,,,,,,,,
-81.4171,29.03604,0,0,519,1,,,,,,,,,,,,,,,,,,,,,,
-81.41725,29.03605,0,0,520,1,,,,,,,,,,,,,,,,,,,,,,
-81.41733,29.03603,0,0,521,1,,,,,,,,,,,,,,,,,,,,,,
-81.41741,29.03602,0,0,522,1,,,,,,,,,,,,,,,,,,,,,,
-81.41756,29.03599,0,0,523,1,,,,,,,,,,,,,,,,,,,,,,
-81.41756,29.03599,0,0,524,1,,,,,,,,,,,,,,,,,,,,,,
-81.41774,29.03617,0,0,525,1,,,,,,,,,,,,,,,,,,,,,,
-81.41778,29.03621,0,0,526,1,,,,,,,,,,,,,,,,,,,,,,
-81.41783,29.03623,0,0,527,1,,,,,,,,,,,,,,,,,,,,,,
-81.41789,29.03625,0,0,528,1,,,,,,,,,,,,,,,,,,,,,,
-81.41795,29.03629,0,0,529,1,,,,,,,,,,,,,,,,,,,,,,
-81.41803,29.03633,0,0,530,1,,,,,,,,,,,,,,,,,,,,,,
-81.41811,29.03641,0,0,531,1,,,,,,,,,,,,,,,,,,,,,,
-81.41822,29.03648,0,0,532,1,,,,,,,,,,,,,,,,,,,,,,
-81.4184,29.03649,0,0,533,1,,,,,,,,,,,,,,,,,,,,,,
-81.41862,29.03648,0,0,534,1,,,,,,,,,,,,,,,,,,,,,,
-81.41879,29.03647,0,0,535,1,,,,,,,,,,,,,,,,,,,,,,
-81.41899,29.03647,0,0,536,1,,,,,,,,,,,,,,,,,,,,,,
-81.41914,29.03645,0,0,537,1,,,,,,,,,,,,,,,,,,,,,,
-81.41914,29.03645,0,0,538,1,,,,,,,,,,,,,,,,,,,,,,
-81.419,29.03662,0,0,539,1,,,,,,,,,,,,,,,,,,,,,,
-81.41884,29.03675,0,0,540,1,,,,,,,,,,,,,,,,,,,,,,
-81.41876,29.03688,0,0,541,1,,,,,,,,,,,,,,,,,,,,,,
-81.41869,29.03701,0,0,542,1,,,,,,,,,,,,,,,,,,,,,,
-81.41858,29.03718,0,0,543,1,,,,,,,,,,,,,,,,,,,,,,
-81.41847,29.0373,0,0,544,0.56,,,,,,,,,,,,,,,,,,,,,,
-81.41832,29.0375,0,0,545,0,,,,,,,,,,,,,,,,,,,,,,
-81.41836,29.03745,0,0,546,0,,,,,,,,,,,,,,,,,,,,,,
-81.41848,29.03731,0,0,547,0.61,,,,,,,,,,,,,,,,,,,,,,
-81.41864,29.0371,0,0,548,1,,,,,,,,,,,,,,,,,,,,,,
-81.41874,29.03697,0,0,549,1,,,,,,,,,,,,,,,,,,,,,,
-81.41884,29.03681,0,0,550,1,,,,,,,,,,,,,,,,,,,,,,
-81.41896,29.03668,0,0,551,1,,,,,,,,,,,,,,,,,,,,,,
-81.41913,29.03647,0,0,552,1,,,,,,,,,,,,,,,,,,,,,,
-81.41927,29.03633,0,0,553,1,,,,,,,,,,,,,,,,,,,,,,
-81.41951,29.03609,0,0,554,1,,,,,,,,,,,,,,,,,,,,,,
-81.41967,29.03586,0,0,555,1.53,,,,,,,,,,,,,,,,,,,,,,
-81.4198,29.03572,0,0,556,2,,,,,,,,,,,,,,,,,,,,,,
-81.41992,29.03555,0,0,557,2,,,,,,,,,,,,,,,,,,,,,,
-81.42004,29.03543,0,0,558,2,,,,,,,,,,,,,,,,,,,,,,
-81.42014,29.03533,0,0,559,2.21,,,,,,,,,,,,,,,,,,,,,,
-81.42021,29.03525,0,0,560,2.22,,,,,,,,,,,,,,,,,,,,,,
-81.42025,29.03523,0,0,561,2.15,,,,,,,,,,,,,,,,,,,,,,
-81.42055,29.03506,0,0,562,2.35,,,,,,,,,,,,,,,,,,,,,,
-81.42089,29.03495,0,0,563,3,,,,,,,,,,,,,,,,,,,,,,
-81.42102,29.03491,0,0,564,3,,,,,,,,,,,,,,,,,,,,,,
-81.42102,29.03491,0,0,565,3,,,,,,,,,,,,,,,,,,,,,,
-81.42129,29.03487,0,0,566,3.38,,,,,,,,,,,,,,,,,,,,,,
-81.42176,29.03475,0,0,567,4,,,,,,,,,,,,,,,,,,,,,,
-81.42207,29.03468,0,0,568,4,,,,,,,,,,,,,,,,,,,,,,
-81.4223,29.03467,0,0,569,3.93,,,,,,,,,,,,,,,,,,,,,,
-81.42249,29.03468,0,0,570,4,,,,,,,,,,,,,,,,,,,,,,
-81.42262,29.03471,0,0,571,4,,,,,,,,,,,,,,,,,,,,,,
-81.4229,29.03475,0,0,572,4,,,,,,,,,,,,,,,,,,,,,,
-81.42311,29.03469,0,0,573,4.2,,,,,,,,,,,,,,,,,,,,,,
-81.42333,29.03465,0,0,574,5,,,,,,,,,,,,,,,,,,,,,,
-81.42351,29.03466,0,0,575,5,,,,,,,,,,,,,,,,,,,,,,
-81.42366,29.03467,0,0,576,5,,,,,,,,,,,,,,,,,,,,,,
-81.42377,29.03468,0,0,577,5,,,,,,,,,,,,,,,,,,,,,,
-81.42386,29.03461,0,0,578,5.15,,,,,,,,,,,,,,,,,,,,,,
-81.42393,29.03443,0,0,579,6,,,,,,,,,,,,,,,,,,,,,,
-81.42398,29.03425,0,0,580,6,,,,,,,,,,,,,,,,,,,,,,
-81.42403,29.03417,0,0,581,6,,,,,,,,,,,,,,,,,,,,,,
-81.42409,29.03404,0,0,582,6,,,,,,,,,,,,,,,,,,,,,,
-81.42419,29.034,0,0,583,6,,,,,,,,,,,,,,,,,,,,,,
-81.42434,29.03395,0,0,584,6,,,,,,,,,,,,,,,,,,,,,,
-81.42438,29.03371,0,0,585,6,,,,,,,,,,,,,,,,,,,,,,
-81.42438,29.0336,0,0,586,6,,,,,,,,,,,,,,,,,,,,,,
-81.42438,29.03351,0,0,587,6,,,,,,,,,,,,,,,,,,,,,,
-81.42438,29.0335,0,0,588,6,,,,,,,,,,,,,,,,,,,,,,
-81.42433,29.0332,0,0,589,6,,,,,,,,,,,,,,,,,,,,,,
-81.42427,29.03303,0,0,590,6,,,,,,,,,,,,,,,,,,,,,,
-81.42424,29.03279,0,0,591,6,,,,,,,,,,,,,,,,,,,,,,
-81.42424,29.03265,0,0,592,6,,,,,,,,,,,,,,,,,,,,,,
-81.42424,29.0325,0,0,593,6,,,,,,,,,,,,,,,,,,,,,,
-81.42413,29.03243,0,0,594,6,,,,,,,,,,,,,,,,,,,,,,
-81.42397,29.03239,0,0,595,6,,,,,,,,,,,,,,,,,,,,,,
-81.42386,29.03235,0,0,596,6,,,,,,,,,,,,,,,,,,,,,,
-81.42371,29.03225,0,0,597,5.07,,,,,,,,,,,,,,,,,,,,,,
-81.42363,29.03217,0,0,598,5.12,,,,,,,,,,,,,,,,,,,,,,
-81.42357,29.03208,0,0,599,5.3,,,,,,,,,,,,,,,,,,,,,,
-81.42344,29.032,0,0,600,5.4,,,,,,,,,,,,,,,,,,,,,,
-81.42325,29.03197,0,0,601,5.72,,,,,,,,,,,,,,,,,,,,,,
-81.42313,29.03193,0,0,602,5.13,,,,,,,,,,,,,,,,,,,,,,
-81.42304,29.03188,0,0,603,5,,,,,,,,,,,,,,,,,,,,,,
-81.42292,29.03175,0,0,604,5.58,,,,,,,,,,,,,,,,,,,,,,
-81.42271,29.03164,0,0,605,5.48,,,,,,,,,,,,,,,,,,,,,,
-81.4224,29.03152,0,0,606,5,,,,,,,,,,,,,,,,,,,,,,
-81.42228,29.03147,0,0,607,5.12,,,,,,,,,,,,,,,,,,,,,,
-81.42205,29.03143,0,0,608,5.94,,,,,,,,,,,,,,,,,,,,,,
-81.42191,29.03142,0,0,609,5,,,,,,,,,,,,,,,,,,,,,,
-81.42167,29.03146,0,0,610,5.96,,,,,,,,,,,,,,,,,,,,,,
-81.42154,29.03147,0,0,611,6,,,,,,,,,,,,,,,,,,,,,,
-81.42146,29.03145,0,0,612,6,,,,,,,,,,,,,,,,,,,,,,
-81.42135,29.03137,0,0,613,6,,,,,,,,,,,,,,,,,,,,,,
-81.42119,29.03127,0,0,614,6,,,,,,,,,,,,,,,,,,,,,,
-81.4211,29.03123,0,0,615,6,,,,,,,,,,,,,,,,,,,,,,
-81.42109,29.03121,0,0,616,6,,,,,,,,,,,,,,,,,,,,,,
-81.42079,29.03097,0,0,617,6,,,,,,,,,,,,,,,,,,,,,,
-81.42079,29.03075,0,0,618,6,,,,,,,,,,,,,,,,,,,,,,
-81.42093,29.03063,0,0,619,6,,,,,,,,,,,,,,,,,,,,,,
-81.42105,29.03053,0,0,620,6,,,,,,,,,,,,,,,,,,,,,,
-81.42119,29.03041,0,0,621,6,,,,,,,,,,,,,,,,,,,,,,
-81.42128,29.03036,0,0,622,6,,,,,,,,,,,,,,,,,,,,,,
-81.42139,29.03026,0,0,623,6,,,,,,,,,,,,,,,,,,,,,,
-81.42148,29.03018,0,0,624,6,,,,,,,,,,,,,,,,,,,,,,
-81.42164,29.03007,0,0,625,6,,,,,,,,,,,,,,,,,,,,,,
-81.42183,29.02993,0,0,626,6.76,,,,,,,,,,,,,,,,,,,,,,
-81.42192,29.02975,0,0,627,7,,,,,,,,,,,,,,,,,,,,,,
-81.42213,29.02965,0,0,628,7,,,,,,,,,,,,,,,,,,,,,,
-81.4223,29.02962,0,0,629,7,,,,,,,,,,,,,,,,,,,,,,
-81.4225,29.02963,0,0,630,7,,,,,,,,,,,,,,,,,,,,,,
-81.42259,29.02977,0,0,631,7,,,,,,,,,,,,,,,,,,,,,,
-81.42266,29.02992,0,0,632,7,,,,,,,,,,,,,,,,,,,,,,
-81.42276,29.03,0,0,633,7,,,,,,,,,,,,,,,,,,,,,,
-81.42293,29.02996,0,0,634,7,,,,,,,,,,,,,,,,,,,,,,
-81.42299,29.02987,0,0,635,7,,,,,,,,,,,,,,,,,,,,,,
-81.42306,29.02975,0,0,636,7,,,,,,,,,,,,,,,,,,,,,,
-81.42312,29.02966,0,0,637,7,,,,,,,,,,,,,,,,,,,,,,
-81.42312,29.02966,0,0,638,7,,,,,,,,,,,,,,,,,,,,,,
-81.42337,29.02953,0,0,639,7,,,,,,,,,,,,,,,,,,,,,,
-81.42333,29.0292,0,0,640,7,,,,,,,,,,,,,,,,,,,,,,
-81.42314,29.02901,0,0,641,7,,,,,,,,,,,,,,,,,,,,,,
-81.42297,29.02869,0,0,642,7.14,,,,,,,,,,,,,,,,,,,,,,
-81.42291,29.02835,0,0,643,8,,,,,,,,,,,,,,,,,,,,,,
-81.42295,29.02822,0,0,644,8,,,,,,,,,,,,,,,,,,,,,,
